Student_ID,Student_Name,Batch_Year,Year_of_Study,Programme,Department,Mess_Hall_Assigned,Home_State,Home_Region,Dietary_Preference,Non_Veg_Frequency,Veg_Preference_Strength,Food_Allergy,Mess_Plan_Type,Monthly_Mess_Fee_INR,Registration_Date,Exit_Date,Is_Active,Avg_Attendance_Rate,Avg_Taste_Rating_Given,Preferred_Cuisine,Feedback_Participation_Rate,Scholarship_Holder,Hometown_Distance_km
S3649,Aryan Gola,2024,2,B.Tech,ME,MH_A,Karnataka,South,Non_Veg,Daily,,None,Custom,4012,11/07/2024,,True,0.793,2.84,South_Indian,0.352,False,345.0
S3650,Vivaan Lanka,2024,2,B.Tech,ME,MH_B,West Bengal,East,nonveg,Alternate_Days,,,Lunch_Dinner,3898,"July 02, 2024",,True,0.712,2.71,South_Indian,0.228,False,86.0
S3651,Jagrati Butala,2024,2,B.Tech,BT,MH_B,Telangana,South,VEG,,Strict,,Lunch_Dinner,4092,13/07/2024,,True,0.78,2.59,,0.261,True,398.0
S3652,Yachana Varghese,2024,2,B.Tech,CE,MH_B,Jharkhand,East,Veg,,Flexible,None,Full_Board,4185,2024-07-02,,True,0.894,5.0,North_Indian,0.349,True,288.0
S3653,Aradhana Kari,2024,2,B.Tech,EE,MH_B,West Bengal,East,Non_Veg,Weekly_Once,,None,Full_Board,4102,2024-07-16,,True,0.666,3.11,South_Indian,0.23,True,151.0
S3654,Jagat Bora,2024,2,B.Tech,BT,MH_B,Maharashtra,West,Non_Veg,Alternate_Days,,,Lunch_Dinner,4234,2024-07-18,,True,0.627,3.58,North_Indian,0.879,True,803.0
S3655,Balvan Iyer,2024,2,PhD,ECE,MH_G,Uttarakhand,North,Veg,,Flexible,None,Full_Board,4060,2024-07-11,,True,1.2190282771558534,3.32,North_Indian,0.373,False,449.0
S3656,Ronith Narayan,2024,2,B.Tech,ME,MH_A,Bihar,North,Veg,,Flexible,,Full_Board,4078,2024-07-14,,True,0.611,3.53,South_Indian,0.337,False,830.0
S3657,Chasmum Maharaj,2024,2,PhD,BT,MH_G,Tripura,Northeast,Eggetarian,Alternate_Days,,None,Full_Board,3745,2024-07-15,,True,0.719,3.32,North_Indian,0.417,,236.0
S3658,Lakshit Lal,2024,2,B.Tech,CE,MH_G,Bihar,North,Veg,,Strict,None,Full_Board,4072,2024-07-11,,True,0.73,4.04,No_Preference,0.375,False,125.0
S3659,Chandani Manda,2024,2,B.Tech,CH,MH_B,Nagaland,Northeast,Veg,,Flexible,,Full_Board,4194,"July 09, 2024",,True,0.761,4.94,North_Indian,0.546,False,283.0
S3660,Netra Ravi,2024,2,B.Tech,EE,MH_A,Punjab,North,Veg,,Indifferent,Nut,Lunch_Dinner,3907,2024-07-16,,True,0.487,3.9,South_Indian,0.322,False,190.0
S3661,Urmi Vala,2024,2,B.Tech,ECE,MH_B,Maharashtra,West,Veg,,Strict,None,Full_Board,4196,15/07/2024,,True,0.571,2.73,South_Indian,0.272,,343.0
S3662,Mitali Kari,2024,2,B.Tech,ME,MH_B,Assam,Northeast,Non_Veg,Daily,,None,Custom,4105,03/07/2024,,True,0.866,2.61,,0.095,,80.0
S3663,Shaurya Som,2024,2,M.Tech,ECE,MH_G,Haryana,North,Eggetarian,Weekly_Once,,Lactose,Full_Board,3607,2024-07-03,,True,0.649,2.89,Continental,0.119,False,605.0
S3664,,2024,2,B.Tech,Other,MH_A,Jharkhand,East,Non_Veg,Rarely,,None,Full_Board,3958,2024-07-19,,True,0.716,3.07,North_Indian,0.653,True,301.0
S3665,Zaitra Sidhu,2024,2,B.Tech,ME,MH_A,Chhattisgarh,Central,Veg,,Strict,None,Full_Board,4185,2024-07-16,,True,0.671,3.68,North_Indian,0.262,True,89.0
S3666,Harini Chada,2024,2,B.Tech,ECE,MH_B,Tamil Nadu,South,Eggetarian,Alternate_Days,,None,Full_Board,4120,2024-07-04,,True,0.545,2.42,South_Indian,0.767,False,999.0
S3667,Raghav Sanghvi,2024,2,B.Tech,CH,MH_G,Telangana,South,Veg,,Flexible,None,Full_Board,4051,08/07/2024,,True,0.694,2.26,No_Preference,0.796,False,2276.0
S3668,Shaurya Sarna,2024,2,M.Tech,CE,MH_A,Telangana,South,Non_Veg,Weekly_Once,,Lactose,Full_Board,4031,2024-07-08,,True,0.762,2.12,North_Indian,0.414,False,125.0
S3669,Ayushman Prasad,2024,2,M.Tech,CE,MH_B,Goa,West,Veg,,Flexible,,Full_Board,4333,"July 01, 2024",,True,0.467,2.48,South_Indian,0.127,True,161.0
S3670,Kabir Mody,2024,2,B.Tech,CE,MH_A,Delhi,North,Non_Veg,Alternate_Days,,,Full_Board,4054,18/07/2024,,True,0.869,3.76,No_Preference,0.407,True,2598.0
S3671,Xalak Pant,2024,2,M.Tech,CH,MH_A,Tamil Nadu,South,Veg,,Strict,Others,Lunch_Dinner,4143,2024-07-18,,True,0.691,2.3,South_Indian,0.815,False,1380.0
S3672,Umang Saini,2024,2,B.Tech,ME,MH_A,Uttar Pradesh,North,Non_Veg,Alternate_Days,,None,Custom,4013,"July 16, 2024",,True,0.579,3.58,,0.686,True,129.0
S3673,Netra Yogi,2024,2,B.Tech,ME,MH_A,Gujarat,West,Non_Veg,Alternate_Days,,None,Lunch_Dinner,4022,"July 02, 2024",,True,0.819,2.72,North_Indian,0.063,False,567.0
S3674,Eshana Bajaj,2024,2,B.Tech,EE,MH_B,Tamil Nadu,South,Non_Veg,Weekly_Once,,,Custom,4200,2024-07-06,,True,0.681,3.84,No_Preference,0.48,True,381.0
S3675,Liam Dube,2024,2,PhD,CSE,MH_A,Uttar Pradesh,North,Veg,,Strict,,Full_Board,4132,10/07/2024,,True,0.423,2.68,,0.338,False,306.0
S3676,Mahika Raj,2024,2,B.Tech,CSE,MH_A,Kerala,South,Non_Veg,Weekly_Once,,None,Lunch_Dinner,4163,2024-07-04,,True,0.721,2.81,South_Indian,0.633,False,757.0
S3677,,2024,2,B.Tech,BT,MH_A,Kerala,South,Non_Veg,Alternate_Days,,None,Full_Board,3891,08/07/2024,,True,0.725,3.16,No_Preference,0.05,False,166.0
S3678,Mahika Bhatt,2024,2,B.Tech,CSE,MH_B,Andhra Pradesh,South,Non_Veg,Alternate_Days,,None,Lunch_Dinner,3750,"July 15, 2024",,True,0.77,3.91,,0.383,False,129.0
S3679,Raghav Soman,2024,2,PhD,CSE,MH_A,Madhya Pradesh,Central,Non_Veg,Weekly_Once,,None,Full_Board,4107,2024-07-09,,True,0.737,2.97,,0.458,True,459.0
S3680,Falguni Seth,2024,2,B.Tech,ECE,MH_A,Gujarat,West,Eggetarian,Alternate_Days,,None,Lunch_Dinner,3857,2024-07-10,,True,0.733,2.38,North_Indian,0.477,,302.0
S3681,Girik Garg,2024,2,M.Tech,CSE,MH_A,West Bengal,East,Non_Veg,Alternate_Days,,,Full_Board,4006,2024-07-03,,True,0.645,3.61,No_Preference,0.412,True,216.0
S3682,Peter Balay,2024,2,PhD,Other,MH_A,Uttarakhand,North,Veg,,Indifferent,None,Lunch_Dinner,3918,08/07/2024,,True,0.727,4.16,No_Preference,0.555,True,695.0
S3683,Avi Grover,2024,2,M.Tech,ME,MH_A,Uttar Pradesh,North,Veg,,Strict,None,Full_Board,4296,19/07/2024,,True,0.902,3.63,,0.546,,1162.0
S3684,Ekaraj Raju,2024,2,B.Tech,ECE,MH_A,Punjab,North,Veg,,Strict,None,Lunch_Dinner,3967,08/07/2024,,True,0.821,1.96,,0.39,,261.0
S3685,Samesh Kaul,2024,2,B.Tech,BT,MH_B,Rajasthan,North,Veg,,Strict,,Custom,3559,11/07/2024,,True,0.748,2.83,North_Indian,0.572,True,632.0
S3686,Ekaraj Sha,2024,2,B.Tech,ECE,MH_B,Rajasthan,North,Veg,,Flexible,,Custom,4130,2024-07-16,,True,0.559,2.59,North_Indian,0.459,False,764.0
S3687,Jyoti Vasa,2024,2,B.Tech,CE,MH_A,Punjab,North,Veg,,Flexible,None,Full_Board,4141,19/07/2024,,True,0.54,4.24,Continental,0.261,False,697.0
S3688,Onveer Narain,2024,2,PhD,CSE,MH_G,Andhra Pradesh,South,Jain,,,None,Breakfast_Only,3841,"July 04, 2024",,True,0.728,3.15,North_Indian,0.615,,151.0
S3689,Mahika Dugar,2024,2,B.Tech,Other,MH_A,West Bengal,East,Non_Veg,Daily,,,Custom,3768,2024-07-02,,True,0.644,4.68,North_Indian,0.353,False,1853.0
S3690,Kai Yadav,2024,2,B.Tech,CSE,MH_A,Kerala,South,Non_Veg,Daily,,None,Full_Board,4020,09/07/2024,,True,0.824,3.85,No_Preference,0.118,,70.0
S3691,Vanya Biswas,2024,2,B.Tech,ME,MH_A,Gujarat,West,Veg,,Strict,,Full_Board,3769,"July 09, 2024",,True,0.663,3.95,South_Indian,0.826,False,117.0
S3692,Samuel De,2024,2,B.Tech,ECE,MH_B,Uttarakhand,North,Veg,,Strict,None,Full_Board,4140,2024-07-06,,True,0.624,4.12,South_Indian,0.196,,1049.0
S3693,Dayita Sankaran,2024,2,B.Tech,BT,MH_A,Maharashtra,West,Eggetarian,Weekly_Once,,,Full_Board,3958,"July 18, 2024",,True,0.761,3.5,Continental,0.464,False,188.0
S3694,Nathan Mukherjee,2024,2,B.Tech,CH,MH_B,Telangana,South,Non_Veg,Alternate_Days,,None,Full_Board,4003,18/07/2024,,True,0.678,2.28,,0.526,,961.0
S3695,Yadavi Shanker,2024,2,M.Tech,CSE,MH_B,Rajasthan,North,Veg,,Flexible,None,Full_Board,4035,"July 16, 2024",,True,0.764,3.33,North_Indian,0.199,True,1107.0
S3696,Saksham Amble,2024,2,B.Tech,CE,MH_G,Odisha,East,Veg,,Indifferent,None,Full_Board,4229,15/07/2024,,True,0.627,2.82,,0.572,,1468.0
S3697,Sanaya Bhatt,2024,2,M.Tech,CSE,MH_A,Tamil Nadu,South,Veg,,Flexible,None,Lunch_Dinner,4125,2024-07-07,,True,0.568,3.52,South_Indian,0.096,,2807.0
S3698,Yatin Vora,2024,2,M.Tech,EE,MH_A,Punjab,North,Veg,,Indifferent,Others,Full_Board,4447,2024-07-01,,True,0.581,3.65,South_Indian,0.333,False,486.0
S3699,Vritti Sharma,2024,2,B.Tech,ME,MH_A,Rajasthan,North,Jain,,,None,Full_Board,3711,2024-07-12,,True,0.536,2.58,No_Preference,0.515,False,388.0
S3700,Balveer Chand,2024,2,PhD,CSE,MH_A,Bihar,North,Veg,,Indifferent,None,Full_Board,4169,08/07/2024,,True,0.73,2.3,Continental,0.681,False,55.0
S3701,Tanmayi Palan,2024,2,B.Tech,ECE,MH_A,Odisha,East,Non_Veg,Weekly_Once,,,Full_Board,4097,2024-07-16,,True,0.618,3.33,North_Indian,0.573,True,758.0
S3702,Mahika Gill,2024,2,B.Tech,ECE,MH_G,Madhya Pradesh,Central,Veg,,Indifferent,Others,Custom,3819,2024-07-12,,True,0.578,3.28,South_Indian,0.778,False,1830.0
S3703,,2024,2,B.Tech,Other,MH_G,Andhra Pradesh,South,Veg,,Flexible,,Full_Board,4043,2024-07-11,,True,0.617,3.01,,0.321,True,344.0
S3704,Zaid Gola,2024,2,B.Tech,CE,MH_B,Gujarat,West,Veg,,Flexible,None,Full_Board,4110,"July 10, 2024",,True,0.721,2.78,South_Indian,0.352,False,158.0
S3705,Tanvi Rajagopalan,2024,2,M.Tech,BT,MH_B,Bihar,North,Veg,,Flexible,Lactose,Full_Board,3697,2024-07-03,,True,0.902,3.36,North_Indian,0.403,,545.0
S3706,Girish Ramaswamy,2024,2,B.Tech,CE,MH_G,Karnataka,South,Non_Veg,Weekly_Once,,Nut,Custom,4220,05/07/2024,,True,0.693,2.37,,0.764,,251.0
S3707,Wriddhish Dugar,2024,2,PhD,BT,MH_B,Punjab,North,Veg,,Strict,,Full_Board,3880,2024-07-03,,True,0.633,3.93,,0.787,False,580.0
S3708,Bishakha Bhavsar,2024,2,B.Tech,CSE,MH_B,TAMIL NADU,South,Non_Veg,Rarely,,None,Full_Board,3844,"July 16, 2024",,True,0.638,2.86,No_Preference,0.533,,596.0
S3709,,2024,2,B.Tech,ME,MH_B,West Bengal,East,Non_Veg,Alternate_Days,,None,Full_Board,4313,"July 12, 2024",,True,0.887,3.95,North_Indian,0.525,,493.0
S3710,Wakeeta Sabharwal,2024,2,B.Tech,CSE,MH_B,Chhattisgarh,Central,Veg,,Strict,None,Lunch_Dinner,4144,2024-07-04,,True,0.65,2.1,,0.229,,61.0
S3711,Jyoti Bose,2024,2,B.Tech,CH,MH_B,Kerala,South,non_veg,Rarely,,None,Full_Board,4074,"July 14, 2024",,True,0.774,4.04,,0.359,True,1704.0
S3712,Yamini Nanda,2024,2,B.Tech,ECE,MH_A,Rajasthan,North,Vegan,,,Gluten,Breakfast_Only,3957,2024-07-18,,True,1.133400109675918,2.56,North_Indian,0.53,True,324.0
S3713,Shravya Gala,2024,2,B.Tech,EE,MH_B,Bihar,North,Non_Veg,Weekly_Once,,,Custom,3889,2024-07-05,,True,0.662,2.45,No_Preference,0.418,False,161.0
S3714,Sarthak Toor,2024,2,B.Tech,CSE,MH_G,Telangana,South,Veg,,Strict,,Lunch_Dinner,4126,"July 01, 2024",,True,0.777,4.07,North_Indian,0.243,False,620.0
S3715,Turvi Bala,2024,2,B.Tech,CSE,MH_A,Tamil Nadu,South,Non_Veg,Rarely,,None,Lunch_Dinner,4259,"July 05, 2024",,True,0.602,2.78,South_Indian,0.818,False,1172.0
S3716,Triya Raj,2024,2,B.Tech,CE,MH_B,Maharashtra,West,Veg,,Strict,None,Full_Board,3950,15/07/2024,,True,0.715,3.24,South_Indian,0.328,True,534.0
S3717,Mohini Hayer,2024,2,M.Tech,CH,MH_A,Mizoram,Northeast,Non_Veg,Weekly_Once,,Nut,Lunch_Dinner,3976,2024-07-17,,True,0.722,4.3,South_Indian,0.331,True,471.0
S3718,Baljiwan Anne,2024,2,B.Tech,ECE,MH_A,Telangana,South,Veg,,Indifferent,,Full_Board,4124,2024-07-14,,True,0.68,3.56,No_Preference,0.237,True,841.0
S3719,Ishwar Deshpande,2024,2,B.Tech,CE,MH_G,Delhi,North,Veg,,Strict,None,Full_Board,3876,2024-07-19,,True,0.775,4.38,Continental,0.246,True,77.0
S3720,Ucchal Sundaram,2024,2,M.Tech,ME,MH_A,Telangana,South,Veg,,Strict,,Custom,4005,2024-07-02,,True,0.84,4.65,South_Indian,0.46,False,881.0
S3721,Ekansh Butala,2024,2,B.Tech,CE,MH_B,Uttar Pradesh,North,Veg,,Strict,None,Full_Board,3976,12/07/2024,,True,0.803,3.96,No_Preference,0.299,False,1620.0
S3722,Raksha Dey,2024,2,B.Tech,EE,MH_G,Uttar Pradesh,North,Veg,,Flexible,None,Lunch_Dinner,4246,2024-07-02,,True,0.719,2.54,No_Preference,0.679,True,206.0
S3723,Arya Edwin,2024,2,M.Tech,CSE,MH_A,Uttar Pradesh,North,Eggetarian,Alternate_Days,,None,Full_Board,4126,2024-07-13,,True,0.758,3.21,South_Indian,0.577,,1803.0
S3724,,2024,2,B.Tech,EE,MH_B,Kerala,South,Non_Veg,Alternate_Days,,Nut,Full_Board,4038,2024-07-08,,True,0.738,3.38,,0.127,,1029.0
S3725,,2024,2,B.Tech,BT,MH_B,Tripura,Northeast,Non_Veg,Rarely,,,Lunch_Dinner,3952,"July 04, 2024",,True,0.714,3.21,No_Preference,0.725,True,471.0
S3726,Andrew Chaudhry,2024,2,B.Tech,ECE,MH_G,Kerala,South,Veg,,Strict,None,Full_Board,3877,2024-07-05,,True,0.766,2.95,North_Indian,0.535,False,384.0
S3727,Chaitaly Dash,2024,2,B.Tech,CSE,MH_A,Maharashtra,West,Veg,,Strict,None,Full_Board,3802,2024-07-19,,True,0.757,1.44,No_Preference,0.309,False,316.0
S3728,Om Brahmbhatt,2024,2,B.Tech,Other,MH_B,Tripura,Northeast,Non_Veg,Rarely,,None,Lunch_Dinner,3970,2024-07-17,,True,0.662,4.11,North_Indian,0.768,,1131.0
S3729,Anjali Dube,2024,2,M.Tech,ME,MH_A,Uttar Pradesh,North,Veg,,Strict,None,Lunch_Dinner,4202,15/07/2024,,True,0.548,3.54,,0.324,,1122.0
S3730,Ishita Gokhale,2024,2,B.Tech,ECE,MH_A,Maharashtra,West,Veg,,Strict,,Full_Board,3870,2024-07-12,,True,0.602,3.42,North_Indian,0.714,False,2117.0
S3731,Bakhshi Walia,2024,2,B.Tech,ECE,MH_A,Bihar,North,Veg,,Flexible,Others,Full_Board,4119,02/07/2024,,True,0.805,3.88,South_Indian,0.674,,1124.0
S3732,Riya Batta,2024,2,B.Tech,EE,MH_A,Maharashtra,West,Veg,,Strict,Lactose,Breakfast_Only,3897,2024-07-07,,True,0.688,3.24,North_Indian,0.44,True,1288.0
S3733,Madhavi Morar,2024,2,B.Tech,Other,MH_B,Gujarat,West,Veg,,Strict,Lactose,Full_Board,4267,12/07/2024,,True,0.735,3.3,South_Indian,0.378,False,956.0
S3734,Charles Agrawal,2024,2,B.Tech,CE,MH_A,Kerala,South,Non_Veg,Weekly_Once,,None,Lunch_Dinner,4257,"July 11, 2024",,True,0.827,2.13,,0.548,True,612.0
S3735,Krishna Jaggi,2024,2,B.Tech,CE,MH_G,Bihar,North,Non_Veg,Daily,,None,Breakfast_Only,4129,2024-07-05,,True,0.712,3.74,North_Indian,0.135,,473.0
S3736,Kavya Khare,2024,2,B.Tech,ECE,MH_A,Tripura,Northeast,Non_Veg,Daily,,None,Full_Board,3926,2024-07-01,,True,0.668,3.77,North_Indian,0.647,True,108.0
S3737,Gavin Babu,2024,2,PhD,ECE,MH_A,Gujarat,West,Veg,,Flexible,None,Breakfast_Only,4067,13/07/2024,,True,0.542,2.07,North_Indian,0.219,False,184.0
S3738,Ayaan Atwal,2024,2,B.Tech,CE,MH_B,Uttar Pradesh,North,Veg,,Strict,None,Full_Board,4583,11/07/2024,,True,0.529,4.33,Continental,0.268,True,98.0
S3739,Rehaan Bhatnagar,2024,2,B.Tech,ECE,MH_B,West Bengal,East,Non_Veg,Alternate_Days,,None,Lunch_Dinner,4037,01/07/2024,,True,0.761,4.68,North_Indian,0.297,,1509.0
S3740,Gopal Ganesh,2024,2,B.Tech,BT,MH_A,Gujarat,West,Eggetarian,Weekly_Once,,Lactose,Full_Board,4057,2024-07-03,,True,0.777,2.82,North_Indian,0.47,False,223.0
S3741,Chaitanya Sagar,2024,2,B.Tech,ME,MH_A,tamilnadu,South,Non_Veg,Alternate_Days,,None,Full_Board,4116,19/07/2024,,True,0.8,3.9,North_Indian,0.29,,255.0
S3742,Eta Naidu,2024,2,B.Tech,CSE,MH_G,Andhra Pradesh,South,Veg,,Strict,,Full_Board,4197,08/07/2024,,True,0.598,1.74,Continental,0.433,True,257.0
S3743,Sarthak Rana,2024,2,B.Tech,ME,MH_A,Maharashtra,West,Veg,,Flexible,Nut,Custom,4118,"July 19, 2024",,True,0.502,3.49,South_Indian,0.454,,183.0
S3744,Jai Kata,2024,2,B.Tech,CSE,MH_A,Uttarakhand,North,Eggetarian,Alternate_Days,,None,Full_Board,4090,02/07/2024,,True,0.747,4.17,North_Indian,0.373,False,142.0
S3745,Hitesh Parikh,2024,2,B.Tech,CSE,MH_A,Bihar,North,Veg,,Flexible,None,Full_Board,3878,2024-07-03,,True,1.1677134228759367,4.0,,0.506,,562.0
S3746,Oscar Aurora,2024,2,B.Tech,CH,MH_A,Andhra Pradesh,South,Non_Veg,Daily,,None,Lunch_Dinner,4228,2024-07-07,,True,0.706,2.51,North_Indian,0.317,True,350.0
S3747,,2024,2,B.Tech,CSE,MH_B,Telangana,East,Veg,,Strict,None,Full_Board,4130,2024-07-14,,True,0.639,3.66,North_Indian,0.12,False,558.0
S3748,Diya Arora,2024,2,B.Tech,ECE,MH_B,Punjab,North,Veg,,Flexible,None,Full_Board,4543,"July 14, 2024",,True,0.672,3.47,Continental,0.539,False,1649.0
S3749,Simon Shanker,2024,2,B.Tech,CE,MH_A,West Bengal,East,Non_Veg,Weekly_Once,,Gluten,Lunch_Dinner,4210,2024-07-11,,True,0.68,2.86,South_Indian,0.247,False,383.0
S3750,Dominic Mallick,2024,2,B.Tech,Other,MH_A,West Bengal,East,Non_Veg,Rarely,,,Full_Board,3810,"July 19, 2024",,True,0.632,4.44,North_Indian,0.085,True,388.0
S3751,Caleb Bhavsar,2024,2,B.Tech,CH,MH_B,Andhra Pradesh,South,Veg,,Flexible,,Full_Board,4252,"July 12, 2024",,True,0.443,2.35,North_Indian,0.536,False,207.0
S3752,Nirja Mitra,2024,2,B.Tech,ECE,MH_B,Uttar Pradesh,North,Veg,,Indifferent,None,Lunch_Dinner,3845,2024-07-14,,True,0.867,4.0,North_Indian,0.241,,1065.0
S3753,Harsh Yadav,2024,2,B.Tech,Other,MH_A,Karnataka,North,Veg,,Flexible,Nut,Full_Board,4225,15/07/2024,,True,0.635,3.86,,0.245,True,592.0
S3754,Zayan Chandran,2024,2,B.Tech,EE,MH_A,Tamil Nadu,South,nonveg,Weekly_Once,,,Full_Board,3971,"July 04, 2024",,True,0.635,3.18,South_Indian,0.316,True,1139.0
S3755,Lipika Deol,2024,2,B.Tech,ECE,MH_B,Uttar Pradesh,North,Vegan,,,None,Full_Board,4115,2024-07-13,,True,0.636,2.95,North_Indian,0.379,,123.0
S3756,Parth Nadkarni,2024,2,B.Tech,CSE,MH_A,Tamil Nadu,South,Non_Veg,Weekly_Once,,None,Full_Board,4312,"July 12, 2024",,True,0.662,5.0,North_Indian,0.092,,3000.0
S3757,Ekansh Nayak,2024,2,B.Tech,BT,MH_G,Gujarat,West,Vegan,,,,Lunch_Dinner,4245,"July 14, 2024",,True,0.846,3.78,North_Indian,0.176,False,406.0
S3758,Saumya Raja,2024,2,B.Tech,ME,MH_G,Kerala,South,Veg,,Flexible,,Full_Board,4095,2024-07-06,,True,0.396,2.57,North_Indian,0.267,False,754.0
S3759,Yahvi Arya,2024,2,B.Tech,CH,MH_B,Madhya Pradesh,Central,Vegan,,,,Custom,3995,2024-07-14,,True,0.653,3.87,South_Indian,0.452,True,306.0
S3760,Ansh Dash,2024,2,B.Tech,Other,MH_B,Uttarakhand,North,Veg,,Strict,Gluten,Custom,3837,2024-07-18,,True,0.753,3.58,South_Indian,0.414,False,234.0
S3761,Warjas Sangha,2024,2,B.Tech,ME,MH_A,Manipur,Northeast,Non_Veg,Weekly_Once,,Gluten,Full_Board,4312,2024-07-18,,True,0.75,3.6,North_Indian,0.399,True,565.0
S3762,Fariq Bhasin,2024,2,M.Tech,Other,MH_A,Tripura,Northeast,Non_Veg,Daily,,,Lunch_Dinner,4260,2024-07-04,,True,0.655,3.79,North_Indian,0.439,False,629.0
S3763,Kavya Tara,2024,2,B.Tech,BT,MH_G,Jharkhand,East,Veg,,Strict,None,Custom,3965,05/07/2024,,True,1.0719588988289845,2.14,North_Indian,0.589,True,180.0
S3764,Saksham Doshi,2024,2,B.Tech,BT,MH_A,Uttar Pradesh,North,Non_Veg,Daily,,,Full_Board,3891,19/07/2024,,True,0.734,2.44,North_Indian,0.275,,358.0
S3765,Samarth Barad,2024,2,M.Tech,EE,MH_G,Telangana,South,Veg,,Flexible,None,Full_Board,4304,2024-07-16,,True,0.968,1.8,North_Indian,0.576,,224.0
S3766,Sachi Narasimhan,2024,2,B.Tech,EE,MH_G,West Bengal,East,Eggetarian,Daily,,,Full_Board,3997,04/07/2024,,True,0.754,2.52,South_Indian,0.76,False,177.0
S3767,Arunima Nadkarni,2024,2,B.Tech,CSE,MH_A,Kerala,South,Eggetarian,Rarely,,,Lunch_Dinner,4064,2024-07-09,,True,0.802,3.16,South_Indian,0.471,,787.0
S3768,Oeshi Mani,2024,2,B.Tech,EE,MH_A,Delhi,North,Eggetarian,Alternate_Days,,None,Breakfast_Only,4430,"July 06, 2024",,True,0.613,2.8,South_Indian,0.437,False,710.0
S3769,Veer Narula,2024,2,B.Tech,CSE,MH_B,Karnataka,South,Non_Veg,Weekly_Once,,None,Lunch_Dinner,4181,2024-07-01,,True,0.722,3.57,North_Indian,0.085,False,821.0
S3770,Xavier Jha,2024,2,B.Tech,BT,MH_G,Andhra Pradesh,South,Veg,,Flexible,,Custom,4277,"July 19, 2024",,True,0.667,3.51,No_Preference,0.078,False,1707.0
S3771,Yuvraj Kapadia,2024,2,M.Tech,ECE,MH_G,Jharkhand,East,Veg,,Indifferent,None,Full_Board,4092,2024-07-16,,True,0.641,3.46,No_Preference,0.269,False,427.0
S3772,Ekanta Goswami,2024,2,B.Tech,ECE,MH_A,Himachal Pradesh,North,Non_Veg,Rarely,,,Full_Board,4203,"July 17, 2024",,True,0.423,3.58,,0.398,True,1403.0
S3773,Abeer Bhattacharyya,2024,2,B.Tech,ECE,MH_B,West Bengal,East,Non_Veg,Daily,,None,Full_Board,4007,02/07/2024,,True,0.641,2.01,,0.472,False,337.0
S3774,Ekaraj Hans,2024,2,B.Tech,ECE,MH_A,Haryana,North,Non_Veg,Alternate_Days,,Lactose,Full_Board,4193,"July 16, 2024",,True,0.8,3.48,South_Indian,0.445,,399.0
S3775,Lohit Jayaraman,2024,2,B.Tech,ECE,MH_A,Maharashtra,West,Veg,,Strict,,Breakfast_Only,3764,14/07/2024,,True,0.576,2.51,South_Indian,0.51,False,176.0
S3776,Gavin Ghose,2024,2,B.Tech,EE,MH_A,Gujarat,West,Veg,,Strict,,Lunch_Dinner,4247,2024-07-03,,True,0.803,2.58,North_Indian,0.26,False,601.0
S3777,Warinder Tripathi,2024,2,B.Tech,ME,MH_B,Tamil Nadu,South,NV,Alternate_Days,,None,Full_Board,4014,2024-07-19,,True,0.687,4.33,South_Indian,0.06,,1323.0
S3778,Pooja Sibal,2024,2,B.Tech,CE,MH_B,Uttar Pradesh,North,Eggetarian,Alternate_Days,,,Lunch_Dinner,3882,2024-07-02,,True,0.743,1.93,North_Indian,0.839,,489.0
S3779,Nitesh Hora,2024,2,PhD,BT,MH_A,Madhya Pradesh,Central,Veg,,Flexible,None,Full_Board,3946,2024-07-07,,True,0.973,3.45,South_Indian,0.321,False,617.0
S3780,Panini Goda,2024,2,B.Tech,BT,MH_B,Uttar Pradesh,North,Vegetarian,,Flexible,None,Full_Board,3929,2024-07-11,,True,0.781,3.19,,0.162,,621.0
S3781,Chavvi Mangal,2024,2,PhD,CE,MH_A,Rajasthan,North,Veg,,Flexible,,Lunch_Dinner,4031,2024-07-11,,True,0.776,2.61,North_Indian,0.582,False,1713.0
S3782,Saksham Magar,2024,2,B.Tech,ME,MH_G,Uttar Pradesh,North,Veg,,Strict,None,Lunch_Dinner,4168,"July 01, 2024",,True,0.651,3.52,No_Preference,0.696,True,397.0
S3783,Fariq Parsa,2024,2,B.Tech,CH,MH_B,Goa,West,Veg,,Indifferent,Nut,Full_Board,4179,"July 17, 2024",,True,0.66,2.95,South_Indian,0.423,False,1039.0
S3784,Krishna Ganesh,2024,2,M.Tech,BT,MH_B,Bihar,North,Veg,,Indifferent,,Full_Board,3973,2024-07-14,,True,0.565,2.73,No_Preference,0.534,False,577.0
S3785,Ridhi Sami,2024,2,B.Tech,ECE,MH_A,Karnataka,South,Non_Veg,Weekly_Once,,None,Full_Board,3831,"July 10, 2024",,True,0.696,1.99,North_Indian,0.373,False,652.0
S3786,Nachiket Subramaniam,2024,2,B.Tech,ME,MH_B,Uttar Pradesh,North,Veg,,Flexible,None,Lunch_Dinner,4044,2024-07-18,,True,0.547,4.45,North_Indian,0.084,False,289.0
S3787,Lakshmi Sane,2024,2,PhD,CE,MH_A,West Bengal,East,Eggetarian,Daily,,,Full_Board,4194,"July 05, 2024",,True,0.477,2.88,North_Indian,0.417,False,393.0
S3788,Charita Yogi,2024,2,B.Tech,CH,MH_A,Tamil Nadu,East,Non_Veg,Daily,,,Full_Board,4217,2024-07-15,,True,0.723,3.58,,0.137,,1720.0
